Pulsar,HabCat,Distance (arcmin),Pulsar period
J1616-5017,19581,0.9319007230634402,0.491384
J1946-1312,39127,3.2850609144410012,0.491865
J1407-6048,9704,0.4964018489991312,0.492344
B2334+61,56335,0.7673561246187455,0.49537
J1603-5657,19247,0.6569291817935787,0.496077
J1549-5722,17790,0.43668130079907036,0.497772
J2156+2618,48930,0.9470781732746855,0.498149
J0625+10,90004,1.9148474224755687,0.498397
J1747-2647,27527,0.6022822845070485,0.500254
J1931+1952,36951,0.9259764054153644,0.501123
J1425-6210,11118,0.251588327950444,0.50173
J1736-3511,26290,0.3097725286283184,0.502803
J1857+0809,33109,1.6030720108476644,0.502924
J1623-0841,20273,0.7896016840450266,0.503015
B1015-56,110327,0.5503684232536463,0.503459
B1907-03,34341,0.8799608630144944,0.504605
J0457+23,82986,0.9277306781439667,0.5049
J1117-6154,116221,2.1795494981602404,0.505097
J0158+21,68552,0.81964833691425,0.5053
J1848+0647,32524,1.252657529401757,0.505957
J1322-6241,6619,1.2151156172579054,0.506058
J1538-5750,17790,1.3815323527762948,0.506568
J1634-5107,20768,1.1977160639412097,0.507356
J1356-5521,8582,1.0286857119015205,0.50738
B1842-02,31849,1.425940549624779,0.507722
J1831-1423,31345,0.7810911065226456,0.507945
J1920+1110,35823,1.341253642729098,0.509886
B0727-18,95721,0.4401814666290665,0.51016
J1036-4926,112426,1.8045776587682245,0.510368
J1635-26,21134,0.9859100541240148,0.5105
J1638-42,21559,0.9649097351645396,0.5109
B1737-39,26909,0.8325796372933216,0.512211
B1237-41,3333,0.6217096313407702,0.512242
J1827-0934,30905,1.4089489191107647,0.512548
J1834-0731,31069,1.8110878775816324,0.51298
J1828-2119,31626,2.5823985552864515,0.514523
J1802-1745,28312,1.4536200375155623,0.514671
J0519+44,84754,0.12004499308417224,0.515
J1740-3327,26744,0.5797704639784953,0.515001
J1946+2535,37968,0.22923346039371895,0.515167
J2027+74,41254,0.23438313784939957,0.515229
J1128-6219,116221,0.9596713371762569,0.515984
B1636-47,21496,0.7351687573353285,0.517405
J1651-4519,22638,0.3489846322023012,0.517443
B1552-31,18204,0.8782173326754367,0.51811
J1851-0029,33238,0.8101421578469302,0.518721
J1519-5734,15220,0.763262991175546,0.518758
B1953+50,38715,0.29267042508221575,0.518938
J1839-0402,31849,0.7251138189850717,0.52094
B1831-00,30585,2.358333045752118,0.520954
B1911+13,34710,2.039256908332068,0.521473
B1804-12,29111,0.7046229348485435,0.522618
J1852-0635,33275,0.9005636705979382,0.524151
J0540+3207,86244,0.6755140509481348,0.524271
J1844-0310,31849,1.3144273308661343,0.525049
J1159-7910,117681,1.6149379175432446,0.525074
J1528-4109,16343,0.9630260265361568,0.526556
J0807-5421,98692,0.8798127000658486,0.526644
J1842-0415,31849,1.1520011770538992,0.526682
J1604-4718,19107,0.2274295742341847,0.527466
B1750-24,27640,0.601175779277722,0.528336
J1409-6953,9877,0.19451409966415487,0.528591
B1635-45,21701,0.45691021346542776,0.529116
B1630-59,21384,0.8338902026145802,0.529121
J1412-6111,10677,0.5512419637109082,0.529156
B2021+51,40840,1.1184471282550357,0.529197
B1736-31,26650,0.3111228908082043,0.529441
J1922+58,35910,0.2830388278649804,0.529623
J1929+16,36512,0.48364867844475545,0.529681
B1323-62,6619,1.52543311174692,0.529913
J1646-5123,22695,0.9737042846725699,0.530075
B0823+26,101003,0.5381667601051129,0.530661
J1910+1027,34423,0.6612632318124061,0.53147
B1552-23,18433,1.0332156266576662,0.532578
B1325-43,6711,0.5998276916155382,0.532699
J0943+22,107052,0.6015129037016048,0.532913
J1036-6559,111496,1.607788452432194,0.533502
J1832+0029,31480,1.8818522325817504,0.533917
J1502-5653,14592,0.7553620484725704,0.535504
B1119-54,115222,0.2884325065336155,0.535783
J2307+2225,54707,1.4894128999865168,0.535829
J1843-0806,32933,3.1131307211078307,0.536414
J1803-1616,28813,1.9157207388691562,0.536596
J2017+2043,41094,1.9363684213397385,0.537143
J1848-0023,32608,0.13756729323558595,0.537624
B1809-176,29248,0.6533225364620747,0.538341
J1141-3107,116744,0.4133504662607569,0.538432
B2217+47,50436,0.5437049605034322,0.538469
J1344-6059,8865,1.8523353744235045,0.540102
J1734-3058,26419,0.6436455040650897,0.541286
J0835-3707,101614,0.666200125652339,0.541404
J1916+0748,35572,1.4999736274301751,0.541752
J1849+0127,32270,1.4740563864853578,0.542155
J1909+1859,34361,2.5119095103127744,0.542451
J1655-3048,23302,1.1388955402830663,0.542936
B1322-66,7333,1.340818200090596,0.543009
J2012-2029,39749,1.4234194979236061,0.544002
J1808-1517,28813,1.2694849973252609,0.544549
J1731-3322,25639,0.7561880320271933,0.544671
J1818-1116,30552,1.6919246132657064,0.5448
B0403-76,79856,1.767969161662716,0.545253
B0818-41,99880,1.9163784044910217,0.545446
J1940+2337,37109,1.192560177905462,0.546824
B0808-47,98943,0.8221553511881172,0.547199
B1921+17,35741,0.7341473455019514,0.547209
J1751-3323,27860,0.5588491634327745,0.548227
J0215+6218,69887,1.5231925549800363,0.54888
B0450-18,82568,0.07752021933355066,0.548939
J1839+15,32076,0.7757702963545491,0.549161
J1738-3107,26650,0.24425880790231383,0.549498
B0904-74,102970,0.8395126800693282,0.549553
J1818-1541,30067,0.4046319210969381,0.551134
J1631-4155,21559,1.235565778081529,0.551241
J2113+67,45222,0.48033219419639106,0.55217
J1802+0128,28395,1.6615187008354182,0.554262
J1901+0355,33719,1.4657635079818598,0.554756
J1716-4711,24241,0.9823301886185669,0.555824
J1137-6700,116101,1.4914749029592624,0.556216
J1649-4653,22032,0.8956520402495036,0.557019
J1811-1835,29221,0.6545441906505072,0.557464
J1536-5907,16581,0.4718325054027273,0.557841
B2016+28,40424,0.6185199831902799,0.557953
J1339-6618,7333,0.6538921673295038,0.558179
B1107-56,114788,0.7819842615356438,0.558253
J1142-6230,116221,1.3142558050313602,0.558383
J1759-2307,27828,1.7740058249347592,0.558889
J1630-4719,20800,0.6522887237668499,0.559071
J1941+1341,37978,1.469996774499007,0.559084
J1859+00,34239,1.5889426640114153,0.559634
J1700-3919,23054,0.5463122052762481,0.560504
J1733-4005,26037,0.6032867520815299,0.561778
B1749-28,28020,0.5839451847276649,0.562558
B1834-10,30905,2.049905293910171,0.562711
J1919+1645,35741,1.3016572625723202,0.56279
J0658+0022,93195,0.21400095388962445,0.563295
J1842-0612,32933,2.2725642977793865,0.564475
J1233-6312,2717,0.6293799311995496,0.564759
J2010+2845,39710,0.9314324282737646,0.565369
J1535-5450,16514,0.5894152027075938,0.566734
J1617-4608,20413,0.979152163615464,0.56708
J1935+52,36510,0.9595981831191858,0.568387
J1802-2426,28791,0.9489671175252625,0.569007
B0942-13,107494,0.8475952358597921,0.570264
B1424-55,10960,2.2163222918525824,0.57029
J1740-3052,26650,0.4147399347285816,0.570313
J0934-4154,106407,1.1337203300730996,0.570409
J1804-2228,29061,0.9040020755935012,0.570511
J1919+1314,34710,2.3450418978203134,0.5714
J1932-3655,36627,0.6874081627105775,0.57142
B1302-64,4904,0.27505580755952186,0.571647
J1614-5402,19400,1.1158217172625955,0.572592
B1852+10,33109,1.276091565088966,0.573197
J1715-4254,24243,1.5622239663675181,0.573745
J1759-2922,28411,0.6237312577105125,0.5744
J1907+0740,34423,2.2981950521888153,0.574698
J0855-4658,103523,0.6449005959760884,0.575072
B1626-47,20800,0.8856492298147682,0.575971
J1700-4939,23307,0.8417564351368573,0.578363
J1800+50,28371,0.26820165003693297,0.578364
J2030+55,41777,0.9264485963714844,0.579
J1126-6942,115604,0.268793412401774,0.579416
J1035-6345,111496,0.6271550196548782,0.579577
B1924+16,36392,0.8174630228693921,0.579823
J2013-0649,39954,1.290698409962467,0.580187
J1546-5302,17033,1.0801474754867768,0.58084
B2003-08,39721,0.7650625740247918,0.580871
B1703-40,23764,0.32863791088347544,0.581017
J1931+30,37262,2.2315348612031776,0.582126
J1843-1507,32009,0.6201740794080254,0.58355
J1648-6044,21571,1.3450586975254746,0.583765
J1839-0459,31849,1.6805450587883612,0.585319
J1853+03,32644,1.5379453179438174,0.58553
J1224-6208,1846,0.9440256878111707,0.585761
J1706-3839,23054,1.8725451471208976,0.586287
J1427-4158,11949,1.4178352901383302,0.586486
J1709-3841,24332,1.5660728193499507,0.586986
J1812-3039,29617,0.39519657084210447,0.587477
J1639-4359,21701,1.6246001262686416,0.587559
J1708-3641,23709,1.0122379261563101,0.587567
J2043+7045,42727,0.3662830406524889,0.588
J2008+2513,39976,1.318912143819048,0.589196
J1718-4539,24241,1.2928517020157893,0.590473
J0242+62,72649,1.0253739385886922,0.592
J1201-6306,1184,1.793708667547653,0.592136
B1813-26,29967,1.0290092563659177,0.592885
J2151+2315,48739,1.4264843153590239,0.593534
J1816-1446,29544,1.0425290780257974,0.5945
J1558-5419,18256,0.8600010705091001,0.594575
B0402+61,78674,0.3784640219192328,0.594576
J1921+42,35924,0.5235492382026584,0.595201
J2243+1518,52369,1.5367145424404711,0.596799
J1808-1020,29316,0.5298520404285922,0.596993
B1844-04,32933,2.023200906349487,0.597769
B1818-04,30513,1.0690842971821786,0.598076
J1542-5034,17231,0.33024536599102494,0.599245
B1911+11,34710,0.973839314447762,0.600997
J1900+30,33671,1.1824034277264015,0.602227
J1548-4927,18004,0.4280342465239288,0.602738
B1737-30,26550,0.3941967278328829,0.606887
J2007+3120,39748,0.6640510968697946,0.608205
J1657-4432,22638,1.0508633611684333,0.609607
B1746-30,27336,0.5499115486165412,0.609874
J1347-5947,8288,0.6417442312409755,0.609962
J1834-1202,30905,1.6816048433776487,0.610259
J1831-0823,31069,2.515047460239542,0.612133
B1857-26,33356,1.018972532484657,0.612209
J1627-4845,20359,1.0115744835145744,0.612331
J1734-2415,25929,0.9565822597463006,0.612524
J1653-4249,22915,0.5260026312378975,0.612558
J1540-5736,17790,1.0155155877857602,0.612916
J1649-5553,22569,0.27695554837276887,0.613571
J0623+0340,89944,1.1146376398034787,0.61376
J1901+0510,33719,0.45573082679404353,0.614757
J2005+3547,39498,0.300774087752145,0.615034
J1612-5805,19247,1.0023117792726346,0.61552
J1728-3733,25852,1.4271155334719066,0.615538
J1058-5957,113789,1.1995178706750038,0.61627
J1706-4310,23655,0.2357605289131907,0.616979
J1837-0045,32270,2.3708672915767526,0.617037
J1823-1347,30067,2.3916632212354623,0.617107
B1254-10,4485,0.9370940230404613,0.617308
J1405-5641,9857,1.4632878659307955,0.617575
B1919+14,36081,1.7528301555473667,0.618183
J1837-1837,31435,0.8451633282135449,0.618358
B2035+36,42758,1.08677798144014,0.618715
J1907+0256,34848,1.4446643639487557,0.61877
J0613+3731,89632,1.2498712384225144,0.619198
J1309-6415,5106,0.6884788081710302,0.619454
J1856+0102,33238,1.879659246436574,0.620217
B1717-29,25141,0.9456132081357029,0.620448
J1835-0928,30905,2.108010546512057,0.621734
J1912+2525,34785,0.527739402610333,0.621976
J1723-2852,25141,0.2849531080695305,0.625034
J1225-6035,2131,0.27045715845624735,0.626324
J1341-6023,8288,1.4274305519475459,0.627285
J1738-2736,26196,0.8673558973978401,0.627716
B1729-41,26037,1.975811101716254,0.627981
J1057-4754,112568,1.9082863324297488,0.628306
J1352-6803,7339,1.8728366125100202,0.628903
B1913+105,35823,1.7935031849120469,0.62897
J1648-4458,22638,0.7086028164737546,0.629632
J1716-3720,24332,0.5757896435831203,0.630314
B2028+22,42011,1.1344166379782143,0.630513
B0203-40,68745,0.34611830590889675,0.63055
J1857+0210,34239,2.3553581734185047,0.630983
J2329+16,55884,1.0836479243145558,0.6321
J1907-1532,34511,0.48880316208450975,0.632235
J0045-7042,60739,1.8440107652968856,0.632336
J1803-3329,28626,0.9248323370310975,0.633412
J1833-1055,30905,1.1676282210658682,0.63364
J1845-0826,32962,2.8966495770739935,0.634354
B1647-52,22695,0.8556887490467423,0.635056
J1215-5328,1224,0.4028801902210066,0.636414
J1901+0320,33719,2.0375840044656304,0.636584
J2207+40,49449,0.829927081446774,0.636985
J0058+6125,62871,0.7931672899910244,0.637
B0458+46,83381,0.32479249239958363,0.638565
J0949-6902,108152,1.2204052733819533,0.640016
J1752-2821,28020,0.7729001137711103,0.640229
J1123-6102,116412,1.9236762494452124,0.640234
B1657-13,23085,0.43524977946354076,0.640958
J1844-0030,32608,0.9000844636626951,0.641098
J0532-6639,85235,1.0126845258118733,0.642743
J1936+21,37217,0.511719488801844,0.642932
B1902-01,34633,1.4261730244599837,0.643181
B1859+07,33719,1.9380749086489273,0.643999
J1543-5013,17231,0.7140523634123088,0.644255
B1352-51,9482,1.1911642855075864,0.644301
B0840-48,102513,0.9371169838812662,0.644354
J0815+0939,99587,0.8597524351175739,0.645161
B1937+24,37109,0.37337651864549565,0.645302
J1547-5750,17790,0.15096616348327546,0.647198
B1829-08,31069,2.598294970589413,0.647293
B1903+07,33719,2.2644659319527487,0.64804
J1331-5245,7221,0.41283316638078205,0.648117
J1332-3032,6978,0.8005915699033993,0.650434
J1517-4356,15591,0.6054382269820638,0.650837
J1903+2225,33799,0.7933429109255049,0.651185
B1706-16,24142,0.8188347511665601,0.653054
J0417+35,80025,0.7280965018307402,0.6544
B1933+17,36901,0.2165540974464397,0.654408
J1613-5234,20028,0.6104062543157528,0.655221
B1859+03,33719,1.8741606907921557,0.65545
B1714-34,25030,0.9350416112083908,0.656299
J0645+80,91271,0.6524454257928679,0.657873
J1255-6131,4781,0.813763112650025,0.657974
B1601-52,18966,0.3830055310143284,0.658013
J0941-5244,106794,0.6759940044021033,0.658558
B1845-01,32608,1.0957521870734437,0.659432
J1733-2533,25929,0.6473027883877821,0.659794
B0901-63,104475,1.0566795400591389,0.660313
J1805-2447,28791,0.4206775896116083,0.661402
B1036-58,111854,1.2088765609238534,0.661992
J1841-0157,31849,1.4827992041433977,0.663321
B1256-67,3860,0.9610019464765153,0.663329
J1301-6310,4740,0.26254458464348107,0.66383
J1802+03,29133,1.8750464923704542,0.6643
B0940-55,107832,1.2844198567094625,0.664367
J1611-4949,19581,0.08652819591430384,0.666438
J1159-6409,117795,4.279269930165545,0.667486
J1502-5828,13771,0.7301653488241532,0.668105
J1806-1618,29189,1.6863676922494666,0.668309
J1849-0317,32933,2.499575934848065,0.668408
J1843-0137,32608,1.8180263349235497,0.669872
J1021-5601,110327,0.12317188519270482,0.670026
B1322+83,6916,1.3743616382145487,0.670037
B0957-47,107713,1.724815069850686,0.670086
B1753-24,27640,1.4860476596576528,0.67048
J1835-1548,31802,0.9586597364685933,0.670486
J1843-0510,31849,2.058909862660835,0.671614
J1635-4944,21552,0.30219159245141775,0.671964
J1849-0040,32608,0.4413051443366074,0.672481
B1900+06,33719,1.1059031779753505,0.673503
J1551-4424,17844,0.5199441013766182,0.67406
J0522-6847,85098,0.9930647559466382,0.674532
J1143-5158,117134,1.0908542883213563,0.675646
J1056-5709,113370,1.1690766319132206,0.676082
J1631-1612,20978,0.6485861829718171,0.677684
J0630-0046,90742,0.3587951376932065,0.680575
J1130-5925,116085,0.30093171176705696,0.680984
B0756-15,98677,0.9921902633444044,0.682265
J1717-3737,24332,0.8395652902251959,0.682419
B2224+65,51722,0.8730884192206008,0.682542
J1750-3503,27361,0.8007469343656646,0.684014
J1143-5536,117259,0.6607865289372694,0.685358
B1831-03,31083,0.9426429436366439,0.686704
J0413+58,79067,0.738470295849817,0.687
J1938+2010,36951,0.5654850997973495,0.687082
J0111-7131,63920,0.43728074932327893,0.688542
J1901+0435,33719,0.836259164918515,0.690576
B0502-66,84244,1.9949263596406461,0.691251
J1708-3426,23797,0.45710539632630703,0.692113
J1758-1931,28312,0.5841871915914285,0.692552
J0006+1834,58900,0.7969666105048413,0.693748
J1914+0631,35572,1.5460150633956369,0.693811
B2122+13,45841,1.0200969527792554,0.694053
J2138+4911,47433,1.0786917219758472,0.696
B1939+17,37528,1.1049925816482722,0.696262
J1714-1054,24177,1.1041358457839423,0.696279
B2000+32,39748,1.1663401191583107,0.696761
J1638-3815,21847,0.6310945451859208,0.698261
J1745-3812,27207,0.928644098463162,0.698353
J1407-6153,10677,1.2483035766661037,0.701615
B1806-21,29061,0.9145357011561056,0.702414
J1425-5759,10751,1.034102662404683,0.707868
J0543-6851,86775,0.21713283282128273,0.708954
B1540-06,17332,0.6805429800503912,0.709064
J1633-4805,21496,0.7384636161387108,0.71083
J1750-2438,27640,0.5794854566557575,0.712794
J1002-5919,109425,1.8181977001434302,0.713489
B0329+54,75220,1.8533309540320129,0.71452
B1946+35,38531,1.0164354314075765,0.717311
J1643-4550,21701,0.6784216478475346,0.717508
J1632-1013,21308,0.44361817085933813,0.717637
J0136+63,66164,0.3080204173465999,0.717895
J2001+42,39364,0.5869023379279618,0.719161
J1648-3256,22217,0.4352671181134779,0.719455
B0839-53,102709,1.3190515507659493,0.720612
J1929+2121,36058,0.7753343141614985,0.723599
J1756-2619,27907,0.745704462432566,0.724514
J1623-4949,20768,1.0072081877609915,0.725732
B1309-53,5016,1.1535272102918495,0.728154
B1900+01,34239,0.8266087109624659,0.729304
J1656-3621,23212,1.0287988634701437,0.730134
J1738-3316,26744,0.6231878910187608,0.730373
J1622-3751,20633,1.3576413647417462,0.731463
J1759-1903,28312,0.19151123705254405,0.731505
J1443-5122,12643,0.7548054088474128,0.732061
J1755-1650,28312,2.3146853360017654,0.733744
J1850-0031,32608,0.6284747684266274,0.734185
J1622-4845,20359,0.44524590008787246,0.735092
J1549-57,17790,0.41481734222988437,0.7375
J0057-7201,63614,0.5775902459973945,0.738062
J0835-42,101763,0.34610754412709593,0.7384
J1640-4951,21807,0.22343384276914732,0.739099
B0923-58,104425,2.289885805547046,0.739501
B1508+55,14788,0.4262899096239757,0.739682
J1828+1359,31244,1.0523629077223402,0.74164
J1909+0641,33719,2.638420597758942,0.741762
B1747-46,27372,0.661023086235653,0.742352
J1756+18,27720,1.18491039822326,0.744
J1832-0644,31069,0.9368116432132826,0.744295
J1809-0119,29716,2.3269215306112643,0.744976
J2203+50,48896,0.7382288966192923,0.745
J1858+0215,34239,2.2660126587925706,0.745828
B0922-52,106073,1.0525507154600342,0.746295
B1900+05,33719,0.8291578422003283,0.746577
J1830-1313,31495,1.448636544281079,0.747188
B1541+09,17265,1.2866896319558214,0.748448
J1550-5242,18207,0.5599479480646938,0.749659
J1904-1224,33223,2.5746380446324553,0.750808
J2213+53,49683,0.6957048680435404,0.751
J1814+1130,29803,0.5683099308839747,0.751261
B0835-41,101989,0.6187634943563237,0.751624
B1821+05,30509,0.4624498036480447,0.752907
J1731-3123,25711,0.3424363295318064,0.753048
J0408+552,79264,0.38113999398431275,0.754
J1840-1207,31581,2.1499711209600685,0.75447
J1848+12,32303,2.111491002819606,0.75473
J1843-0459,31849,1.9390275148680263,0.754963
J1700-4422,23655,1.2974903480856008,0.755535
J1909+0616,33719,2.5452178493186115,0.755993
J1233-6344,2717,1.1628306515654725,0.756892
J2333+6145,56335,0.6863599777828288,0.756899
J1924+17,35943,0.9024094297963029,0.75843
J1823-0154,30585,0.8765940818528851,0.759777
B1927+13,36081,2.580089313212521,0.760032
B1919+20,35851,0.38387568853315807,0.760681
J1849+0409,32644,0.1437117419791984,0.761194
J0927+23,105789,0.5296747834559132,0.761886
J0818-3049,99975,0.7402301766691234,0.763742
J1429-5935,11706,1.1297916925878873,0.763915
J1638-4725,21496,0.38911512922991254,0.763933
J1758-2846,28411,0.3913684696747031,0.766706
J1854+00,33238,0.8352423161465113,0.76733
J1733-2837,26196,0.6153541697811084,0.768185
B1735-32,26326,0.5610789895461191,0.768499
J1737-3102,26419,0.30097197693986266,0.768672
B1822-09,30905,1.624552708087042,0.769006
B1014-53,109363,1.1319043981006705,0.769584
J1424-5556,10751,2.0444935130756163,0.770375
J1826-1419,31345,1.9012143577612415,0.77062
J1649-3935,22760,1.228857533355518,0.77091
J1638-3951,21352,0.9737592305828638,0.77113
J1637-4335,21559,1.9835304127935351,0.771367
J1830-1414,31345,1.169980319630787,0.771493
J1906+0912,34423,0.8598098830078427,0.775345
J1002-5559,108921,0.1859299743605418,0.777501
J1901+00,34239,1.234470225391584,0.777662
J1847-0605,32933,1.1248396835110988,0.778164
B1600-27,18965,1.9798815361533415,0.778313
B1822+00,30545,0.8732342493651228,0.778949
J1715-3700,24332,0.5017768361129374,0.779628
J1843-0408,31849,1.3275449786979947,0.781934
B1813-17,29828,0.1434082654526139,0.782313
J1843-0050,32608,1.2621737898286938,0.782598
J1735-0243,26615,1.1401839174160104,0.782887
J1501-5637,14592,0.9779338978075836,0.782949
J1800-0125,28356,1.073131799981444,0.783185
B1426-66,11410,0.767935279410612,0.785441
B1918+26,36332,2.080335559231246,0.785522
J1610-5303,18966,0.9770740650429445,0.786468
J1902-10,33995,1.6509555925599437,0.7868
J1834-0742,31069,2.007476678855068,0.788354
J1220-6318,1673,0.3616574276953515,0.789212
J2326+6141,55691,0.6667754499395414,0.79
B1611-55,19400,1.1952843952845233,0.791526
J1654-2713,22802,0.41001853979574765,0.791822
J2253+1516,53250,0.5460605947734831,0.792236
B1323-63,6619,0.31454778900073954,0.79267
J1110+58,114333,0.2538349827934074,0.793348
B1810+02,29133,1.0423436865324915,0.793903
J1416-5033,10890,0.6728890258030952,0.794883
J1518-0627,15362,0.2287780528523087,0.794997
J1840+0214,32024,0.22845579852634026,0.797478
J1759-1736,28312,1.3826790617376779,0.798452
J1918-1052,34767,1.7467832414312483,0.798693
J1807+04,29461,1.3333298507213225,0.7989
J0456-7031,82522,0.34150862177532026,0.800132
J1901-0315,34341,1.481092725552873,0.801693
B1737+13,26654,0.6730973854214166,0.80305
J1701-4958,23140,1.0446181331043296,0.804304
B1700-18,23579,0.33181030453099836,0.804341
J0229+20,70991,1.1103413219571763,0.8069
J0108-1431,63923,0.6051343436422277,0.807565
B0941-56,107832,1.8947583006602706,0.808127
J1705-6135,23317,0.7002891951488273,0.808546
J1759-2302,27828,1.7838608390446433,0.810718
J2316+69,54777,1.2050053695292653,0.813386
J1632-4818,21496,0.9164440672831822,0.813453
B1931+24,36667,0.23087906365839744,0.81369
B2053+21,43921,0.4575112365056293,0.815181
J1737-3320,26744,0.9084910844694986,0.816273
J1928+1923,35851,1.252534746544675,0.81733
B1011-58,110056,1.066265663038941,0.819911
J1602-4957,18613,0.921185139676619,0.81999
B1110-69,114099,0.6965436188513717,0.820484
B1918+19,35555,0.19923168387061263,0.821035
J1529-5611,16514,1.0933629524226136,0.822249
J1252-6314,4740,0.9790173364959315,0.823339
B1911-04,34341,2.0851352663723794,0.825936
B1904+12,33973,1.1215559221829092,0.827097
B1804-27,29074,0.2581097458241026,0.827776
J0555-7056,86804,0.9091527900123139,0.827838
J1829-1011,30905,0.7443302232988647,0.829166
B1727-47,25571,1.3891852760895675,0.829829
B1906+09,34423,0.7270016578577715,0.83027
J1822-1617,30067,0.7597706353204997,0.831156
J1901+0621,33719,1.0075872264313293,0.832002
B0149-16,67580,0.49235113856025586,0.832742
J0053+69,62865,0.23032944263731264,0.832938
J1006-6311,108170,1.8066221614687312,0.835797
J1913+1000,34423,1.2072770511978104,0.837148
J1637-4816,21496,0.5362320700995465,0.837365
J1818-01,30112,0.6614669855976683,0.8385
B1732-02,26615,1.6804710897790076,0.839394
J1646-4308,22915,1.6329069478978764,0.84068
B1503-51,14182,0.644803102311009,0.840739
J1941+43,37115,0.9473014765637654,0.840887
B1941-17,37622,0.4033680771694235,0.841158
J1835-0349,31849,1.1850523206785017,0.841865
J1502-6128,13588,0.981230495191996,0.842104
J2227+30,50921,1.2285073661126353,0.842408
B1358-63,8070,2.0050175173825235,0.84279
J1538-5638,16514,1.6405555890028742,0.84398
B1648-42,22915,0.8373333771576245,0.844081
J1324-6146,6619,2.1154624857700925,0.844109
J1855+0307,32644,1.9566977841211255,0.845348
J1908+0457,33719,2.0246948873169495,0.846793
J1313+0931,5644,0.37818082315203166,0.848933
B1309-55,5012,1.3493901834592061,0.849236
J1144-6217,116221,1.5413445757385356,0.850665
J0947+27,107305,0.7638778028774714,0.85105
J1913+3732,35018,0.30804230974270386,0.851079
J1911+37,34801,0.5945313463104239,0.851095
J1953+1149,38392,0.9169974836914263,0.85189
J1819-0925,29868,2.0807193181019246,0.852047
J1705-3936,23764,1.0200043810265962,0.854482
J2243+69,53143,0.7504192611365552,0.855405
J1918+1310,34710,1.9855987797979109,0.85674
J1835-0924,30905,2.19620465749325,0.859192
J1840-0559,31246,1.860711133879965,0.859368
J1828-1336,31495,1.7514928437310087,0.860332
J1809-3547,28908,0.781909807783974,0.860388
J1705-4108,23764,0.5744620953135837,0.861067
J1846-07492,32933,2.481293296712316,0.86138
B0953-52,109403,2.224890086970054,0.862118
B1558-50,18613,1.8658634773960208,0.864227
B0820+02,100428,1.269346164508797,0.864873
J1709-4401,23655,1.098502763075917,0.865235
J2040+1657,42844,0.8474364358992826,0.865606
J1628-4804,20359,1.1688219538534408,0.865971
J1728-4028,25705,1.1379831674732606,0.866343
J0808-3937,99454,0.5752513021721912,0.866349
J2325-0530,55575,0.8751699897026174,0.868735
B1709-15,24104,0.3243918856394282,0.868804
J1649-4349,22638,1.2611121839748232,0.870712
J1624-4613,20413,0.6950295081781958,0.871243
B1730-22,26328,0.8460823316759868,0.871683
J1720-2446,24489,1.1747627951746173,0.874265
J1749-2347,27496,0.16471951047540795,0.874486
J1808-0813,29063,0.07099881517145011,0.876044
J1901+0459,33719,0.4215549249109828,0.87706
J1231-4609,2341,1.200692562484785,0.877239
J1739-3159,26863,0.523626585167796,0.877561
J1806-1920,29221,0.8822182284838063,0.879791
J1843-0000,32270,0.956293619201028,0.88033
B1112-60,113789,2.5919788240154373,0.88082
J1536-5433,16514,0.8024745212803757,0.881438
J1726-4006,25705,0.9271577424724735,0.882778
J1901+0235,34239,1.982380356096421,0.88524
J1517-4636,14946,0.907624286682804,0.886612
J1903-0848,33995,0.2078400561255271,0.887325
B1713-40,24243,1.1200870217972398,0.887718
B1647-528,22429,0.5406351328344098,0.890534
J1707-4341,23655,0.6059278406602698,0.890594
J1529-5355,15892,1.0849504254586464,0.891265
J1741-2733,26196,1.4323445495909508,0.892959
J0329+1654,75798,0.48130149345656975,0.89332
J1809-1429,29544,1.029253800044358,0.895285
B1707-53,23694,1.4003670182761383,0.899218
J1750-2444,27640,0.505093432946926,0.899377
J1821-0331,30112,1.3172840900015583,0.902316
J0646+0905,92589,1.3627501213286168,0.903913
B2000+40,39007,0.7120951210802058,0.905067
J1853+0505,32984,0.2082056788026483,0.905137
J1941+1026,37844,1.0106697352212406,0.905394
J1851+0118,32608,1.863675610704692,0.906977
J1214-5830,246,2.312671996242894,0.909823
J1530-63,15567,2.736071998341303,0.9103
B1747-31,27528,1.0335278228549791,0.910363
J0033+61,61067,0.5509829930060118,0.912
J1841-0500,31849,1.7430850961296218,0.912914
J1652+2651,22668,0.874778461719138,0.915803
J1622-4332,20200,0.856175592568254,0.916938
B1805-20,29061,1.0361895561801482,0.91841
B1817-13,29544,1.668074928513884,0.92146
B1758-03,28428,0.9156677628648277,0.921491
J0426+4933,80621,0.28796619081817465,0.922475
J1913+1330,34710,1.5470401801576836,0.923391
J1612-2408,19586,0.3244199461010128,0.923834
J1913+1103,34710,1.0755799648428115,0.92391
J0652-0142,92183,1.223495927641508,0.924054
J1811-0154,30112,2.2485213163224396,0.924945
J0045-7319,62598,0.9418737995422327,0.926276
J1838-0624,31246,1.6976642620365003,0.927178
J1348-6307,8070,0.9022374326706643,0.927772
J1715-3859,24583,0.8827420903864609,0.928108
B1930+13,37520,2.443843440729248,0.928324
B1811+40,29804,0.6984805659873342,0.931089
J2011+3331,39989,1.0081513289047208,0.931733
J2208+5500,49131,1.0756879255272247,0.933161
J1859+1526,33973,2.348266173251477,0.933972
J1633-2009,21314,0.21767576842585395,0.935557
B1417-54,10960,0.720066990175116,0.935772
